"LOCALITY_ID","LOCALITY","Number_of_checklists","LATITUDE","LONGITUDE","city_country","lon","lat","Country","Urban_area","LOCALITY_TYPE","distance.km"
"L686184","Bear Creek Sanctuary (restricted access)",355,42.4408143,-70.9802627999998,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",11.0595786750739
"L687522","Pont de l'Île-d'Orléans",351,46.8763311000002,-71.1185598000002,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",9.7325628351438
"L689527","Sabino Dam and downstream riparian",1667,32.3131068000002,-110.811394099998,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",14.8397638070536
"L692462","Bronx Zoo",1162,40.8506880999995,-73.8769962999993,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",18.7882559286837
"L692630","Casita el Barco",838,17.1437533000003,-96.7504710000009,"Oaxaca, Mexico",-96.7132304,17.0542297,"Mexico","Oaxaca","H",10.6709918104188
"L710606","Fenway & Victory Gardens",837,42.3437644000003,-71.0928296999993,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",3.33315158615085
"L711719","Burnet Woods",282,39.1383157,-84.5159339999994,"Cincinnati, United States",-84.5120196,39.1031182,"United States","Cincinnati","H",3.92218392096278
"L712035","Wapato Access Greenway SP",267,45.6597554,-122.840924299999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",19.8863221171076
"L712038","Sauvie Island (Multnomah Co.)",466,45.6630067000003,-122.809295699999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",18.6901987680451
"L712403","Sewickley Heights Borough Park",470,40.5717511000002,-80.1449203000005,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",19.2766163332952
"L714063","Vanport Wetlands",722,45.5989660000005,-122.688081300001,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",8.48462813753356
"L714383","Parc Chauveau",482,46.8316355999997,-71.3366119999994,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",10.0120065364307
"L715912","Woodlands Cemetery",325,39.9471871999999,-75.2031325999997,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",3.29468922619766
"L715915","Bartram's Garden",411,39.9325449000003,-75.2124452999997,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",4.60867838097718
"L715946","Lake Johnson Park",486,35.7593811000003,-78.7167192000003,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",7.44760246615729
"L716959","Seacoast Dr.--south end",470,32.5661994000002,-117.132518300001,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",10.5224193680138
"L717362","Off Pt. Loma (offshore species only)",444,32.6219111999999,-117.266693099999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",14.3667272704318
"L717635","Ottawa--Mer Bleue Bog",299,45.3910364999998,-75.5095053000004,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",15.0793887822412
"L717897","Erie Street Cemetery",356,41.4974729000001,-81.6828238999996,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",0.98488777746818
"L718444","First Landing State Park",395,36.9163683999997,-76.0413444000003,"Virginia Beach, United States",-75.977985,36.8529263,"United States","Virginia Beach","H",9.02615240421552
"L718750","Stumpy Lake Natural Area",261,36.7723,-76.1607000000003,"Virginia Beach, United States",-75.977985,36.8529263,"United States","Virginia Beach","H",18.5974044363257
"L718956","Cabelas Field",486,41.7546340000004,-72.6201438999997,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",5.49462566242932
"L719748","Central Park--Maintenance Meadow",284,40.7778421000002,-73.9679230999999,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",7.90607616117505
"L719848","Ottawa--Innis Point Bird Observatory",343,45.3873294000003,-75.8935547000001,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",15.8361066360817
"L720522","Boyce-Mayview Park",985,40.3250190999999,-80.1015759000002,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",15.663165338253
"L721762","Austin--Great Hills Park",365,30.4121465999998,-97.7544191000005,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",16.1107898582123
"L722854","Austin--The Triangle Pond",406,30.3128386999998,-97.7336454000003,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",5.14495938013407
"L726312","Parc des Moulins",317,46.8885833999997,-71.2990165,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",10.8247445216501
"L727186","Jean Lafitte NHP--Barataria Preserve Swamp",343,29.7838177,-90.1151257999998,"New Orleans, United States",-90.0715323,29.9510658,"United States","New Orleans","H",19.0118760956694
"L727975","Cooper Mountain Nature Park",360,45.4519426000003,-122.8702354,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",17.085170556785
"L732477","Denver City Park",434,39.7474538999999,-104.9455476,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",3.93879506265158
"L732494","Pennypack on the Delaware",653,40.0251969999999,-75.0129318000011,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",15.3029152661287
"L733301","Fisher Meadows Recreation Area",608,41.7754596000004,-72.8267468999991,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",11.8504208008905
"L735864","Henry Hudson Park",323,42.5473263000002,-73.7597179000003,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",11.6955238693044
"L736489","Old Hickory Lake--Snow Bunting Peninsula",269,36.2871794999999,-86.6591263,"Nashville, United States",-86.7816016,36.1626638,"United States","Nashville","H",17.6677792002255
"L737484","Walter S. Davis Blvd Marsh",1218,36.1735301000006,-86.8265819999985,"Nashville, United States",-86.7816016,36.1626638,"United States","Nashville","H",4.22277507166448
"L744033","Ohio State University--Drake Center at Olentangy River",268,40.0002022000001,-83.0229949999996,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",4.80111815661375
"L746272","Randolph GC/Hardesty Building",747,32.2085163999994,-110.911188099999,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",2.05648199353657
"L747827","Old River Street (Poquonock)",634,41.9018218999999,-72.6707947000007,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",15.3858848418583
"L753777","Mystic Lakes, Medford",704,42.4327062000004,-71.1490058999993,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",10.9609143252602
"L756566","Scioto Audubon Metro Park",706,39.9487468000004,-83.0075118000007,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",1.56822134540837
"L757716","San Diego River--estuary",1086,32.7593067000005,-117.220606899998,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",7.38048490058549
"L759432","Portland Fairgrounds",300,41.6039309999998,-72.6108098000003,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",18.7931807631084
"L764558","Emeryville Marina",259,37.8393942999999,-122.311885399999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",11.8686019241027
"L764735","Black Marsh",554,39.2204524000005,-76.4217396,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",18.1797225667466
"L765025","Meadowlands District IBA",445,40.8060136000001,-74.0863895000002,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",12.3827614197103
"L765343","Hampton Twp. Park",805,40.5852128000004,-79.9344635000011,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",16.8785273274022
"L765570","Central Park--The Pond and Hallett Sanctuary",425,40.7662497,-73.9743750999995,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",6.50852653661344
"L772477","Ottawa--Fletcher Wildlife Garden",890,45.3856416000003,-75.7021951999998,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",4.00775994374378
"L774817","Middle Harbor Shoreline Park",423,37.8054778999998,-122.325940100001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",8.90433158766606
"L774996","Rillito River Park--Columbus Weed Patch",363,32.2732364000002,-110.9032059,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",6.11688618842041
"L775619","Melco Flood Retention Basin (restricted access)",340,38.1519217999999,-85.7329059000003,"Louisville, United States",-85.7584557,38.2526647,"United States","Louisville","H",11.4042292817541
"L777521","Tijuana River Valley Regional Park--ball fields",283,32.5577826999999,-117.076438700001,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",5.95290326001318
"L779318","Charles Deering Estate",414,25.6258175999999,-80.3055954000004,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",18.8952956028443
"L780291","Pennypack Park--North End/Environmental Center",277,40.087019,-75.0594305999998,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",17.4464715031187
"L787059","Central Park--Strawberry Field",783,40.7760568000005,-73.9745951000004,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",7.50863632515213
"L787141","Wallace Swamp Creek Park",349,47.7716084999997,-122.2434354,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",19.5566006505832
"L791371","Lake Merced--Concrete Bridge area",1160,37.7126917999996,-122.487945600003,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",9.17609596253713
"L792565","Crystal Springs Rhododendron Garden",440,45.4779707999999,-122.636470199999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",5.90716957268521
"L793930","Wheat Ridge Greenbelt--Prospect Park & Lake",450,39.7760558000005,-105.125448699999,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",12.2858722230574
"L793950","Loch Raven Reservoir--Loch Raven Point",433,39.4507090000003,-76.5523051999996,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",18.5325478394347
"L794140","Central Park--North End",856,40.7960889999999,-73.9558946999987,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",10.1706460127222
"L794225","Pool Wildlife Sanctuary",271,40.5433357999998,-75.5128097999998,"Allentown, United States",-75.4901833,40.6084305,"United States","Allentown","H",7.47806512642595
"L794465","Pier 94--salt marsh restoration",454,37.7456581999999,-122.375548099999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.04947703750424
"L796074","Centennial Olympic Park",513,33.7616402000001,-84.3927347999998,"Atlanta, United States",-84.3879824,33.7489954,"United States","Atlanta","H",1.47002516331147
"L796467","Greenwood Memorial Park",283,32.7067834000001,-117.105331399999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",5.32064063288036
"L797450","El Paso--Ascarate Park/Lake",256,31.7538608000002,-106.4046907,"Ciudad Juarez, Mexico",-106.4245478,31.6903638,"Mexico","Ciudad Juarez","H",7.28786451831293
"L800184","Tracy Owen Station (Log Boom Park)",259,47.7573004999999,-122.2639918,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",17.559384805377
"L802943","Fiesta Island--dog run",324,32.7717739,-117.224507300001,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",8.59953614122926
"L803495","Mendon Ponds Park--Quaker Pond Trail",337,43.0130181999998,-77.5716089999996,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",16.7519730612805
"L804706","Eagle Creek Reservoir",280,39.8417587999999,-86.3044738999998,"Indianapolis, United States",-86.158068,39.768403,"United States","Indianapolis","H",14.9509003793604
"L805099","Rocky River Reservation--Nature Center Trails",901,41.4097919000002,-81.8842684999994,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",18.725666072427
"L806691","Cimetières Mt-Royal & Notre-Dame-des-Neiges",1275,45.5049279000009,-73.6039953,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",2.89378295724172
"L807500","Koll Center Wetlands",498,45.4562775999997,-122.791185399999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",11.640238319385
"L811486","Times Beach",316,42.8735739000002,-78.8826083999996,"Buffalo, United States",-78.8783689,42.8864468,"United States","Buffalo","H",1.47140327836885
"L812292","Sweetwater Marsh NWR",261,32.6391471999998,-117.113377999999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",9.60028012427322
"L813701","King's Beach, Lynn/Swampscott",274,42.4667153999999,-70.9221983000001,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",16.3364024223826
"L813905","Brown's Ferry Park",449,45.3830796000002,-122.738013299999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",16.2852869971584
"L813972","Montrose Dunes, Lincoln Park, Chicago",483,41.9660700999996,-87.6333690000002,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",9.77397354630701
"L815296","Broughton Beach",1094,45.6003621999994,-122.615253900002,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",9.83164959957687
"L815321","Vibert Rd",268,41.8256359999997,-72.6261520000004,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",8.44430964680325
"L816148","Decatur Cemetery",276,33.7808594999999,-84.2922591999998,"Atlanta, United States",-84.3879824,33.7489954,"United States","Atlanta","H",9.54602431805522
"L817096","Edmonton--Hermitage Park",281,53.5836653000002,-113.3737779,"Edmonton, Canada",-113.4909267,53.544389,"Canada","Edmonton","H",8.90840700074651
"L818231","Nestor Park & Tesoro Grove Wy.",289,32.5727903999998,-117.081282700001,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",7.58210917813897
"L818235","Border Field SP--riparian and scrub",265,32.5433402999999,-117.106356,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",7.13136432723568
"L819883","Cherry Creek SP--Marina & nearby Dam Trail",286,39.6403389999997,-104.8701239,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",15.058187749552
"L823871","Breach Inlet",455,32.7754399999998,-79.8132706000001,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",11.0353065227981
"L826615","Ottawa--Britannia Conservation Area (general location)",1734,45.3711228999991,-75.7915535000029,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",9.27227136104737
"L826628","Central Park--Arthur Ross Pinetum",388,40.7835168000001,-73.9667000000006,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",8.52536652949896
"L827977","Bayfront Park (J St.)",491,32.6189978000002,-117.103131999999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",12.0269561508715
"L834368","West Bouldin Creek Greenbelt",544,30.2540071999997,-97.7601929000007,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",2.20042368764047
"L834429","Kiwanis Park",345,33.3739932999998,-111.939311,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",15.0037035422831
"L834648","Tualatin Valley Academy--Campus",322,45.5170230000002,-122.903194400001,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",17.7258600894132
"L834967","Side Cut Metropark",1093,41.5568457999999,-83.6716067999992,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",15.349370457693
"L835248","Newton City Hall",338,42.3373250000003,-71.2076658000003,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",12.5173915035399
"L835809","Folly Beach Fishing Pier",270,32.652325,-79.9380764000002,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",13.78389258135
"L838090","Seneca/Ridgeway area",441,32.2475403999998,-110.8653452,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",6.43303135539601
"L838804","Fogelsville Quarry",414,40.5937756999997,-75.6277155999997,"Allentown, United States",-75.4901833,40.6084305,"United States","Allentown","H",11.7539845335883
"L839340","Rio Grande Nature Center SP -- Candelaria Wetlands",945,35.1297717999994,-106.681623500001,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",8.50898168451315
"L839345","Rio Grande Nature Center SP -- Visitor Center",262,35.1304868999998,-106.6837344,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",8.71190233281701
"L840787","Swan Creek Preserve Metropark",559,41.6158273000001,-83.6430359000004,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",9.0605677724229
"L841875","University Lakes",459,30.4209222999998,-91.1678552999998,"Baton Rouge, United States",-91.1403196,30.4582829,"United States","Baton Rouge","H",4.91432794646895
"L843052","Burnaby Lake--Piper Spit",595,49.2420768000003,-122.935445299999,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",14.2244231273063
"L845398","Tingley Beach - Bosque Ponds",978,35.0807860999996,-106.671795799998,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",6.0620604594815
"L856570","San Gabriel Coastal Basin Spreading Grounds",403,33.9810187000002,-118.082449399999,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",16.8581214968019
"L859056","Muddy Pond/Sterling Peat, Sterling",329,42.4125067000003,-71.7875239999996,"Worcester, United States",-71.8022934,42.2625932,"United States","Worcester","H",16.6967917048597
"L859691","Green Pond",290,40.6798080999998,-75.3052497,"Allentown, United States",-75.4901833,40.6084305,"United States","Allentown","H",17.5363367135913
"L862713","Tennessee State University",368,36.1660296000003,-86.8317103000006,"Nashville, United States",-86.7816016,36.1626638,"United States","Nashville","H",4.52403462592183
"L863815","Brandi Fenton Memorial Park",284,32.2721568999999,-110.9171212,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",5.65959393640993
"L864176","Blacklick Woods--Nature Center and Trails (Fairfield Co.)",496,39.9342725999998,-82.8050011000007,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",16.8285831585167
"L869326","Quarry Lake",509,39.3826765999998,-76.6903209999996,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",12.2622930058834
"L869597","Eaton Canyon Nature Center",340,34.1773525999998,-118.0968797,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",19.392416390494
"L871818","North Lido Beach Park",340,27.3203439999999,-82.5852159999997,"Sarasota, United States",-82.5306527,27.3364347,"United States","Sarasota","H",5.68660501953199
"L874547","Wetland East of Hotel Ave",415,42.9091974000002,-85.5359673999994,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",12.3492405708511
"L876033","Lake Raleigh",471,35.7667941,-78.6778808000009,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",3.86045260940444
"L878273","Mystic Lakes--Sandy Beach, Winchester",452,42.4417011000002,-71.1450576999997,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",11.512379982103
"L879045","Fish Creek PP--Lafarge Meadows",307,50.8893184000003,-114.0070252,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",18.2796418644254
"L880023","North Park--Marshall Lake",300,40.6135615000002,-80.0213242,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",19.3243025459332
"L883549","Carlos Pointe",367,26.4031136,-81.8859959000001,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",18.7980772726071
"L883813","Rocky Mountain Lake Park",353,39.7824005999997,-105.0299138,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",5.87540577771319
"L886942","Pelican Blvd. Baseball Fields",504,26.5747491000002,-81.9834565999996,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",3.62770411913446
"L888285","Fontenelle Forest--Wetlands",281,41.1749716,-95.8902167999996,"Omaha, United States",-95.9979883,41.2523634,"United States","Omaha","H",12.4723552668482
"L888511","Gerald R. Ford Airport (Kraft Ave Access)",596,42.8763414999996,-85.5267136999992,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",15.0559832145954
"L889273","Liberty Park",884,40.7432253000005,-111.8728888,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",2.48023762973002
"L891347","Reddie Point Preserve",746,30.3887022000004,-81.6199475999985,"Jacksonville, United States",-81.655651,30.3321838,"United States","Jacksonville","H",7.14410607181219
"L903856","Ft. Moultrie National Monument",498,32.7564581999997,-79.8546838999998,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",7.49193670014962
"L907532","Allegheny Land Trust--Wingfield Pines",782,40.3379741999998,-80.1141769000008,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",15.1921764882456
"L910358","Heron Haven",284,41.2915443000001,-96.0934639000004,"Omaha, United States",-95.9979883,41.2523634,"United States","Omaha","H",9.1066260476386
"L910818","Anchorage Trail",751,38.2666738000005,-85.540126200001,"Louisville, United States",-85.7584557,38.2526647,"United States","Louisville","H",19.171766078378
"L915566","Royal Botanic Gardens (Sydney)",309,-33.8638957000001,151.2167577,"Sydney, Australia",151.2092955,-33.8688197,"Australia","Sydney","H",0.880370655990374
"L919153","Royal Botanic Gardens (Melbourne)",369,-37.8297920999998,144.980521199999,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",2.36286064179889
"L920289","Kirstenbosch Botanical Garden",317,-33.9896301000001,18.4304236999999,"Cape Town, South Africa",18.4240553,-33.9248685,"South Africa","Cape Town","H",7.20753836495349
"L920374","Strandfontein WTP",284,-34.0827348000001,18.5131645000001,"Cape Town, South Africa",18.4240553,-33.9248685,"South Africa","Cape Town","H",19.3493518910407
"L922048","Banyule Flats Reserve",650,-37.7491957999994,145.089322300001,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",13.2236000069916
"L923357","Herdsman Lake",498,-31.9199308999997,115.8043098,"Perth, Australia",115.8604572,-31.9505269,"Australia","Perth","H",6.30067308450823
"L928007","Eastlakes golf course",270,-33.9378058000001,151.205692299999,"Sydney, Australia",151.2092955,-33.8688197,"Australia","Sydney","H",7.65923596368564
"L928252","Long Reef Aquatic Reserve",258,-33.7417875,151.3162208,"Sydney, Australia",151.2092955,-33.8688197,"Australia","Sydney","H",17.2209301236225
"L930485","Green Mubazzarah",545,24.1045709999999,55.7506800000003,"Al Ain, United Arab Emirates",55.8023118,24.1301619,"United Arab Emirates","Al Ain","H",5.96527676472881
"L933409","Claremont Canyon Regional Preserve",586,37.8661299999998,-122.239572999999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",18.7935200025748
"L938388","Hyde Park",319,51.5080373000001,-0.163979500000001,"London, United Kingdom",-0.1277583,51.5073509,"United Kingdom","London","H",2.51595454244761
"L939896","London Wetland Centre WWT",348,51.4794959999999,-0.232568999999999,"London, United Kingdom",-0.1277583,51.5073509,"United Kingdom","London","H",7.91140665762634
"L945563","St. James Park",323,51.5031328999998,-0.133895899999999,"London, United Kingdom",-0.1277583,51.5073509,"United Kingdom","London","H",0.633902574570144
"L945869","Centennial Park (Sydney)",367,-33.8977058,151.234145199999,"Sydney, Australia",151.2092955,-33.8688197,"Australia","Sydney","H",3.94344598211937
"L950064","Lincoln Park, Chicago--South Pond",293,41.9173515000002,-87.6329613000005,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",4.36610174508469
"L951893","Gandy Beach",489,27.8715551000001,-82.6048279000001,"Tampa, United States",-82.4571776,27.950575,"United States","Tampa","H",16.9690922130984
"L956160","San Antonio--Brackenridge Park--Joske Pavilion & Lambert Beach",253,29.4634392999999,-98.4702872999997,"San Antonio, United States",-98.4936282,29.4241219,"United States","San Antonio","H",4.91129403881692
"L960635","Tinchi Tamba Wetlands Reserve",446,-27.2999435999997,153.038542299999,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",18.8652253728837
"L967148","Oxley Creek Common",679,-27.5358826999998,152.992836899998,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",7.99045427900331
"L972527","RN Estuário do Tejo--Sítio das Hortas",296,38.7607680000001,-8.93841860000003,"Lisbon, Portugal",-9.1393366,38.7222524,"Portugal","Lisbon","H",17.9836128365429
"L974746","Anstead Bushland Reserve",406,-27.5430560000003,152.861135599998,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",18.1242165435456
"L976247","Universidad de Buenos Aires RECN",559,-34.5373325,-58.4446477999998,"Buenos Aires, Argentina",-58.3815591,-34.6036844,"Argentina","Buenos Aires","H",9.36445516338681
"L976352","Gold Creek Reservoir",495,-27.4620387,152.881485899999,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",14.2233377472034
"L976923","Hobbs Brook Reservation Pond",354,42.43505,-71.2666797999994,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",19.0277912024407
"L977968","Ribeira das Enguias",364,38.7478580999997,-8.92227169999992,"Lisbon, Portugal",-9.1393366,38.7222524,"Portugal","Lisbon","H",19.0863221946017
"L978778","Foz do Rio Trancão",330,38.7962394000001,-9.09062859999995,"Lisbon, Portugal",-9.1393366,38.7222524,"Portugal","Lisbon","H",9.24030314385529
"L979378","Reed Lake",367,45.4817872000002,-122.6290512,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",5.89788709310063
"L989047","Meeker Slough",265,37.9101430999999,-122.3369694,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",16.6702582013626
"L998667","Cherokee Park",426,38.2390228000003,-85.6961488999997,"Louisville, United States",-85.7584557,38.2526647,"United States","Louisville","H",5.66054168737135
"L999240","Presidio--Battery Godfrey",499,37.8037613,-122.477471500001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",6.03251142011753
